Timestamp,Position,X,Y,Angle
2024-06-13 17:02:57,,0,0,0
2024-06-13 17:02:57,,0,0,0
2024-06-13 17:02:57,,0,0,0
2024-06-13 17:02:57,,0,0,0
2024-06-13 17:02:57,,0,0,0
2024-06-13 17:02:57,,0,0,0
2024-06-13 17:02:57,,0,0,0
2024-06-13 17:02:57,,0,0,0
2024-06-13 17:02:57,,0,0,0
2024-06-13 17:02:57,,0,0,0
2024-06-13 17:02:57,,0,0,0
2024-06-13 17:02:57,,0,0,0
2024-06-13 17:02:57,,0,0,0
2024-06-13 17:02:57,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:58,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:02:59,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:00,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,,0,0,0
2024-06-13 17:03:01,ON_CONVEYER_1,0,0,0
2024-06-13 17:03:01,ON_CONVEYER_1,0,0.199864,0
2024-06-13 17:03:01,ON_CONVEYER_1,0,0.599514,0
2024-06-13 17:03:01,ON_CONVEYER_1,0,1.198904,0
2024-06-13 17:03:01,ON_CONVEYER_1,0,1.999074,0
2024-06-13 17:03:01,ON_CONVEYER_1,0,2.998688,0
2024-06-13 17:03:01,ON_CONVEYER_1,0,4.197923,0
2024-06-13 17:03:01,ON_CONVEYER_1,0,5.597238,0
2024-06-13 17:03:01,ON_CONVEYER_1,0,7.196536,0
2024-06-13 17:03:01,ON_CONVEYER_1,0,8.996678,0
2024-06-13 17:03:01,ON_CONVEYER_1,0,10.99625,0
2024-06-13 17:03:01,ON_CONVEYER_1,0,13.195723000000001,0
2024-06-13 17:03:01,ON_CONVEYER_1,0,15.59514,0
2024-06-13 17:03:01,ON_CONVEYER_1,0,18.194598,0
2024-06-13 17:03:01,ON_CONVEYER_1,0,20.994666,0
2024-06-13 17:03:01,ON_CONVEYER_1,0,23.993969,0
2024-06-13 17:03:01,ON_CONVEYER_1,0,27.193372,0
2024-06-13 17:03:01,ON_CONVEYER_1,0,30.592977,0
2024-06-13 17:03:01,ON_CONVEYER_1,0,34.193073,0
2024-06-13 17:03:01,ON_CONVEYER_1,0,37.993116,0
2024-06-13 17:03:01,ON_CONVEYER_1,0,41.993224,0
2024-06-13 17:03:01,ON_CONVEYER_1,0,46.193405,0
2024-06-13 17:03:01,ON_CONVEYER_1,0,50.593633999999994,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,55.19372499999999,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,59.994018,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,64.995113,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,70.19480800000001,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,75.59479300000001,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,81.194494,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,86.994781,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,92.994265,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,99.193653,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,105.593092,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,112.19270399999999,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,118.992622,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,125.992057,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,133.191896,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,140.59147000000002,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,148.191236,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,155.991623,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,163.99212500000002,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,172.192745,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,180.5932,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,189.19364,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,197.993845,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,206.994084,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,216.193639,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,225.593762,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,235.193264,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,244.993627,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,254.993556,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,265.19396900000004,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,275.594685,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,286.195395,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,296.99651,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,307.9988,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,319.200044,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,330.601422,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,342.202554,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,354.00372500000003,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,366.00490800000006,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,378.21032500000007,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,390.6115500000001,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,403.2130190000001,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,416.0145970000001,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,429.0161950000001,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,442.2179140000001,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,455.62033100000014,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,469.2212060000001,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,483.0221310000001,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,497.0235810000001,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,511.22450800000007,0
2024-06-13 17:03:02,ON_CONVEYER_1,0,525.625488,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,540.227528,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,555.028618,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,570.030245,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,585.231721,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,600.633068,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,616.234056,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,632.03481,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,648.035895,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,664.237118,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,680.637773,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,697.2392910000001,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,714.040777,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,731.042366,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,748.2435370000001,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,765.6446490000001,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,783.2455180000001,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,801.046234,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,819.0468940000001,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,837.248238,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,855.648997,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,874.25014,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,893.051056,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,912.0522530000001,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,931.2542010000001,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,950.656372,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,970.258281,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,990.060148,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,1010.0616580000001,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,1030.2631640000002,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,1050.6647130000001,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,1071.2663140000002,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,1092.0681180000001,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,1113.0694230000001,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,1134.270608,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,1155.672242,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,1177.2739270000002,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,1199.075338,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,1221.0772510000002,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,1243.279328,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,1265.681154,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,1288.273772,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,1311.066349,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,1334.059086,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,1357.251506,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,1380.6436170000002,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,1404.2357470000002,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,1428.02762,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,1452.0202490000001,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,1476.2130610000002,0
2024-06-13 17:03:03,ON_CONVEYER_1,0,1500.6052630000001,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,1525.197165,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,1549.98948,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,1574.9819129999998,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,1600.1750149999998,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,1625.5682679999998,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,1651.1611539999997,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,1676.9543799999997,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,1702.9471909999997,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,1729.1396209999998,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,1755.5313429999999,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,1782.124022,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,1808.916121,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,1835.908786,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,1863.100798,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,1890.492571,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,1918.084249,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,1945.875726,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,1973.867913,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2002.060454,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2030.452317,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2059.04399,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2087.835531,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2116.828093,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2146.020344,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2175.412163,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2205.003899,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2234.795956,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2264.788005,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2294.979745,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2325.371442,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2355.9629950000003,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2386.754968,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2417.746411,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2448.9379440000002,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2480.330183,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2511.921947,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2543.713547,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2575.7059529999997,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2607.8973789999995,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2640.2900199999995,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2672.8826949999993,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2705.6753619999995,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2738.6686999999997,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2771.860354,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2805.2528469999997,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2838.8445519999996,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2872.6362149999995,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2906.6277169999994,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2940.8194689999996,0
2024-06-13 17:03:04,ON_CONVEYER_1,0,2975.2116429999996,0
2024-06-13 17:03:05,ON_CONVEYER_1,0,3009.8031379999998,0
2024-06-13 17:03:05,ON_CONVEYER_1,0,3044.5957299999995,0
2024-06-13 17:03:05,ON_CONVEYER_1,0,3079.5884259999993,0
2024-06-13 17:03:05,ON_CONVEYER_1,0,3114.7800659999994,0
2024-06-13 17:03:05,ON_CONVEYER_1,0,3150.1722789999994,0
2024-06-13 17:03:05,ON_CONVEYER_1,0,3185.7642099999994,0
2024-06-13 17:03:05,In_Switch_1,5.497787143782132E-07,3185.7642099999994,7.853981633974483E-08
2024-06-13 17:03:05,In_Switch_1,0.11014526915253545,3185.7650766150155,0.015735609283300554
2024-06-13 17:03:05,In_Switch_1,0.4405263597524557,3185.7728775092282,0.04721483891116832
2024-06-13 17:03:05,In_Switch_1,1.1011137364608987,3185.804116907964,0.09451025967390123
2024-06-13 17:03:05,In_Switch_1,2.19937546528546,3185.890809365622,0.15754545233020067
2024-06-13 17:03:05,In_Switch_1,3.8367939026261735,3186.0850132431206,0.2361044323851324
2024-06-13 17:03:05,In_Switch_1,6.107524142134894,3186.463549343092,0.3303668203986654
2024-06-13 17:03:05,In_Switch_1,9.09100635151354,3187.131185336947,0.44030096482481473
2024-06-13 17:03:05,In_Switch_1,12.844584229584562,3188.2226615692657,0.5659588590219973
2024-06-13 17:03:05,In_Switch_1,17.393402649435465,3189.902111693245,0.7073623370591555
2024-06-13 17:03:05,In_Switch_1,22.718920309954267,3192.359110301268,0.8645267927402921
2024-06-13 17:03:05,In_Switch_1,28.74628453531603,3195.799492274734,1.0373348875797954
2024-06-13 17:03:05,In_Switch_1,35.333954638682044,3200.4325105238077,1.2258562863947589
2024-06-13 17:03:05,In_Switch_1,42.26473673973041,3206.4505433818995,1.4300510909584818
2024-06-13 17:03:05,In_Switch_1,49.242805790633724,3214.004215054306,1.6499749860007489
2024-06-13 17:03:05,In_Switch_1,55.89879636403681,3223.171653516355,1.8856044881164749
2024-06-13 17:03:05,In_Switch_1,61.8064671074234,3233.9265738068184,2.136982401505565
2024-06-13 17:03:05,In_Switch_1,66.51403338769325,3246.107193433549,2.403998299186245
2024-06-13 17:03:05,In_Switch_1,69.58917620075049,3259.395555436432,2.686766535131106
2024-06-13 17:03:05,In_Switch_1,70.67964670170167,3273.3100962083527,2.9851740905444353
2024-06-13 17:03:05,In_Switch_1,69.58036040073219,3287.223240907294,3.299286310553427
2024-06-13 17:03:05,In_Switch_1,66.30130874817745,3300.4077231216656,3.629112305776777
2024-06-13 17:03:05,In_Switch_1,61.12132177863195,3312.115985539516,3.974660244355384
2024-06-13 17:03:05,In_Switch_1,54.61150864842546,3321.689374940635,4.335932875182821
2024-06-13 17:03:05,In_Switch_1,47.611509689464995,3328.6855572774316,4.712934360869353
2024-06-13 17:03:05,In_Switch_1,41.14569122478389,3333.003544678321,5.1055873396958855
2024-06-13 17:03:05,In_Switch_1,36.276990215125366,3334.9740565852294,5.514029806119728
2024-06-13 17:03:05,In_Switch_1,33.90957696234768,3335.386541538524,5.938179764572621
2024-06-13 17:03:05,In_Switch_1,34.57303336157147,3335.41805349546,6.37810727257074
2024-06-13 17:03:05,In_Switch_1,38.23515312695145,3336.45241196885,6.83373991640342
2024-06-13 17:03:05,In_Switch_1,44.20658219436433,3339.799736936376,7.305009444970262
2024-06-13 17:03:05,In_Switch_1,51.19313381563019,3346.3660360678186,7.791984659150378
2024-06-13 17:03:05,In_Switch_1,57.52443969367648,3356.3517630946276,8.294637127530255
2024-06-13 17:03:05,In_Switch_1,61.54453344321281,3369.082281940678,8.813030231741678
2024-06-13 17:03:05,In_Switch_1,62.0873392334584,3383.0612046278898,9.347156353422463
2024-06-13 17:03:05,In_Switch_1,58.903311970356725,3396.295141617291,9.896994129742565
2024-06-13 17:03:05,In_Switch_1,52.87440172305185,3406.85214052507,10.462547330613168
2024-06-13 17:03:05,In_Switch_1,45.88252705364865,3413.5149631127806,11.043761135242466
2024-06-13 17:03:05,In_Switch_1,40.28929507072344,3416.3059542050705,11.64068510225457
2024-06-13 17:03:05,In_Switch_1,38.13329570600468,3416.646249501457,12.253280590059843
2024-06-13 17:03:05,In_Switch_1,40.30390550847339,3416.991292470384,12.881655276746484
2024-06-13 17:03:05,In_Switch_1,46.035559517737155,3419.972817346896,13.525701641305925
2024-06-13 17:03:05,In_Switch_1,53.02739006162828,3427.310908526182,14.185484479086647
2024-06-13 17:03:05,In_Switch_1,58.27251331707031,3438.9464971657426,14.860953838765457
2024-06-13 17:03:06,In_Switch_1,59.359230523174574,3452.861628814089,15.552087493574332
2024-06-13 17:03:06,In_Switch_1,55.69442264500913,3465.8256193586935,16.258968538638957
2024-06-13 17:03:06,In_Switch_1,49.00119758373309,3474.875189625629,16.98161016864848
2024-06-13 17:03:06,In_Switch_1,42.671468417036635,3478.8861214303092,17.71994287586544
2024-06-13 17:03:06,In_Switch_1,40.10366722575339,3479.3741020014345,18.473958099449852
2024-06-13 17:03:06,In_Switch_1,42.79188521556969,3479.910861015735,19.24371419448526
2024-06-13 17:03:06,In_Switch_1,49.26311518548488,3484.241931890323,20.029176524912657
2024-06-13 17:03:06,In_Switch_1,55.68268635226303,3494.0328288849596,20.830450648245204
2024-06-13 17:03:06,In_Switch_1,58.04173783900911,3507.6233429834865,21.647412078874005
2024-06-13 17:03:06,In_Switch_1,54.75358331411733,3520.8029902080807,22.480140691792275
2024-06-13 17:03:06,In_Switch_1,47.9435280082642,3529.4226033505383,23.328455845422432
2024-06-13 17:03:06,In_Switch_1,42.28956012187075,3532.295540576648,24.192484145948416
2024-06-13 17:03:06,In_Switch_1,41.86636448277137,3532.308344754929,25.07224782013825
2024-06-13 17:03:06,In_Switch_1,47.05509164208742,3534.609716182018,25.967667071538536
