Timestamp,Bottle_Position,Bottle_X,Botle_Y,SwichAngle
2024-06-12 18:01:47,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:47,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:47,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:47,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:47,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:47,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:47,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:47,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:47,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:48,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:48,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:48,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:48,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:48,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:48,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:48,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:48,ON_CONVEYER_1,0.000009,1.000000,0.000000
2024-06-12 18:01:48,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:49,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:01:49,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:49,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:49,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:01:49,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:49,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:49,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:01:49,ON_CONVEYER_1,0.000000,1.000000,0.000000
2024-06-12 18:01:49,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:50,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:01:50,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:50,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:50,ON_CONVEYER_1,0.000000,1.000000,0.000000
2024-06-12 18:01:50,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:50,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:50,ON_CONVEYER_1,0.000000,1.000000,0.000000
2024-06-12 18:01:50,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:01:50,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:01:51,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:51,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:51,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:51,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:51,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:51,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:51,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:51,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:51,ON_CONVEYER_1,0.000000,1.000000,0.000000
2024-06-12 18:01:52,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:52,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:52,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:52,ON_CONVEYER_1,0.000000,1.000000,0.000000
2024-06-12 18:01:52,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:52,ON_CONVEYER_1,0.000000,1.000000,0.000000
2024-06-12 18:01:52,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:52,ON_CONVEYER_1,0.000009,1.000000,0.000000
2024-06-12 18:01:52,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:01:53,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:53,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:53,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:53,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:53,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:01:53,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:53,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:53,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:01:53,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:54,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:54,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:54,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:54,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:54,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:54,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:54,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:54,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:01:54,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:55,ON_CONVEYER_1,0.000009,1.000000,0.000000
2024-06-12 18:01:55,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:55,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:01:55,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:01:55,ON_CONVEYER_1,0.000000,1.000000,0.000000
2024-06-12 18:01:55,ON_CONVEYER_1,0.000009,1.000000,0.000000
2024-06-12 18:01:55,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:55,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:55,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:55,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:56,ON_CONVEYER_1,0.000000,1.000000,0.000000
2024-06-12 18:01:56,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:56,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:56,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:56,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:56,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:01:56,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:01:56,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:56,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:57,ON_CONVEYER_1,0.000009,1.000000,0.000000
2024-06-12 18:01:59,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:59,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:59,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:01:59,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:01:59,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:01:59,ON_CONVEYER_1,0.000009,1.000000,0.000000
2024-06-12 18:01:59,ON_CONVEYER_1,0.000009,1.000000,0.000000
2024-06-12 18:02:00,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:00,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:00,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:00,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:00,ON_CONVEYER_1,0.000009,1.000000,0.000000
2024-06-12 18:02:00,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:00,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:00,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:00,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:01,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:01,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:01,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:01,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:01,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:01,ON_CONVEYER_1,0.000000,1.000000,0.000000
2024-06-12 18:02:01,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:01,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:01,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:02,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:02,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:02,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:02,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:02,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:02,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:02,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:02,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:02,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:03,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:03,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:03,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:03,ON_CONVEYER_1,0.000000,1.000000,0.000000
2024-06-12 18:02:03,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:03,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:03,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:03,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:03,ON_CONVEYER_1,0.000009,1.000000,0.000000
2024-06-12 18:02:04,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:04,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:04,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:04,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:04,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:04,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:04,ON_CONVEYER_1,0.000009,1.000000,0.000000
2024-06-12 18:02:04,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:04,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:05,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:05,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:05,ON_CONVEYER_1,0.000009,1.000000,0.000000
2024-06-12 18:02:05,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:05,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:05,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:05,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:05,ON_CONVEYER_1,0.000009,1.000000,0.000000
2024-06-12 18:02:05,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:06,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:06,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:06,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:06,ON_CONVEYER_1,0.000009,1.000000,0.000000
2024-06-12 18:02:06,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:06,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:06,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:06,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:06,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:07,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:07,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:07,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:07,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:07,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:07,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:07,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:07,ON_CONVEYER_1,0.000009,1.000000,0.000000
2024-06-12 18:02:07,ON_CONVEYER_1,0.000009,1.000000,0.000000
2024-06-12 18:02:07,ON_CONVEYER_1,0.000009,1.000000,0.000000
2024-06-12 18:02:08,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:08,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:08,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:08,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:08,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:08,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:08,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:08,ON_CONVEYER_1,0.000000,1.000000,0.000000
2024-06-12 18:02:08,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:09,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:09,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:09,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:09,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:09,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:09,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:09,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:09,ON_CONVEYER_1,0.000009,1.000000,0.000000
2024-06-12 18:02:09,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:10,ON_CONVEYER_1,0.000000,1.000000,0.000000
2024-06-12 18:02:10,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:10,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:10,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:10,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:10,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:10,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:10,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:10,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:11,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:11,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:11,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:11,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:11,ON_CONVEYER_1,0.000003,1.000000,0.000000
2024-06-12 18:02:11,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:11,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:11,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:11,ON_CONVEYER_1,0.000006,1.000000,0.000000
2024-06-12 18:02:12,ON_CONVEYER_1,0.000006,1.000000,0.000000
